"","Código da Província","Província","Código do Mun.","Município","Sexo_Condicao","Total_Almas","Raças_Branco","Raças_Pardo","Raças_Preto","Raças_Caboclo","Estado civil_Solteiro","Estado civil_Casado","Estado civil_Viúvo","Religião_Católicos","Religião_Acatólico","Nacionalidade_Brasileira","Nacionalidade_Estrangeira","Instrução_Sabem Ler e Escrever","Instrução_Analfabetos","Instrução - população escolar de 6 a 15 anos_Frequentam Escola","Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola","Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar","Defeitos físicos_Cegos","Defeitos físicos_Surdos-Mudos","Defeitos físicos_Aleijados","Defeitos físicos_Dementes","Defeitos físicos_Alienados","Ausentes_Ausentes","Transeuntes_Transeuntes","Faixa Etária_1 mês","Faixa Etária_2 meses","Faixa Etária_3 meses","Faixa Etária_4 meses","Faixa Etária_5 meses","Faixa Etária_6 meses","Faixa Etária_7 meses","Faixa Etária_8 meses","Faixa Etária_9 meses","Faixa Etária_10 meses","Faixa Etária_11 meses","Faixa Etária_1 ano","Faixa Etária_2 anos","Faixa Etária_3 anos","Faixa Etária_4 anos","Faixa Etária_5 anos","Faixa Etária_6-10 anos","Faixa Etária_11-15 anos","Faixa Etária_16-20 anos","Faixa Etária_21-25 anos","Faixa Etária_26-30 anos","Faixa Etária_31-40 anos","Faixa Etária_41-50 anos","Faixa Etária_51-60 anos","Faixa Etária_61-70 anos","Faixa Etária_71-80 anos","Faixa Etária_81-90 anos","Faixa Etária_91-100 anos","Faixa Etária_Maiores de 100","Faixa Etária_S/inf.","Brasileiros segundo origem_Brasileiros adotivos","Brasileiros segundo origem_Estrang. Naturalizados","Brasileiros segundo origem_Amazonas","Brasileiros segundo origem_Pará","Brasileiros segundo origem_Maranhão","Brasileiros segundo origem_Piauhy","Brasileiros segundo origem_Ceará","Brasileiros segundo origem_Rio Grande do Norte","Brasileiros segundo origem_Parahyba","Brasileiros segundo origem_Pernambuco","Brasileiros segundo origem_Alagoas","Brasileiros segundo origem_Sergipe","Brasileiros segundo origem_Bahia","Brasileiros segundo origem_Espírito Santo","Brasileiros segundo origem_Rio de Janeiro","Brasileiros segundo origem_São Paulo","Brasileiros segundo origem_Paraná","Brasileiros segundo origem_Santa Catharina","Brasileiros segundo origem_Rio Grande do Sul","Brasileiros segundo origem_Minas Geraes","Brasileiros segundo origem_Goyaz","Brasileiros segundo origem_Matto Grosso","Brasileiros segundo origem_S./Inf. de Origem","Estrangeiros segundo origem_Africanos","Estrangeiros segundo origem_Alemães","Estrangeiros segundo origem_Austríacos","Estrangeiros segundo origem_Argentinos","Estrangeiros segundo origem_Belgas","Estrangeiros segundo origem_Bolivianos","Estrangeiros segundo origem_Chineses","Estrangeiros segundo origem_Dinamarqueses","Estrangeiros segundo origem_Franceses","Estrangeiros segundo origem_Gregos","Estrangeiros segundo origem_Espanhóis","Estrangeiros segundo origem_Holandeses","Estrangeiros segundo origem_Húngaros","Estrangeiros segundo origem_Ingleses","Estrangeiros segundo origem_Italianos","Estrangeiros segundo origem_Japoneses","Estrangeiros segundo origem_Mexicanos","Estrangeiros segundo origem_Norte-americanos","Estrangeiros segundo origem_Orientais","Estrangeiros segundo origem_Paraguaios","Estrangeiros segundo origem_Persas","Estrangeiros segundo origem_Peruanos","Estrangeiros segundo origem_Portugueses","Estrangeiros segundo origem_Russos","Estrangeiros segundo origem_Suissos","Estrangeiros segundo origem_Suecos","Estrangeiros segundo origem_Turcos","Estrangeiros segundo origem_Estrang. S./ Inf.","Prof. liberais_Seculares (religiosos)","Prof. liberais_Homens (relig. Regular)","Prof. liberais_Mulheres (relig. Regular)","Prof. liberais_Juizes","Prof. liberais_Advogados","Prof. liberais_Notários e escrivães","Prof. liberais_Procuradores","Prof. liberais_Oficiais de justiça","Prof. liberais_Médicos","Prof. liberais_Cirurgiões","Prof. liberais_Farmacêuticos","Prof. liberais_Parteiros","Prof. liberais_Professores e homens de letras","Prof. liberais_Empregados públicos","Prof. liberais_Artistas","Outras ocupações_Militares","Outras ocupações_Marítimos","Outras ocupações_Pescadores","Outras ocupações_Capitalistas e proprietários","Prof. Industriais e comerciais_Manufatureiros e fabricantes","Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros","Prof. Manuais e Mec._Costureiras","Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros","Prof. Manuais e Mec._em metais","Prof. Manuais e Mec._em madeiras","Prof. Manuais e Mec._em tecidos","Prof. Manuais e Mec._de edificações","Prof. Manuais e Mec._em couros e peles","Prof. Manuais e Mec._em tinturaria","Prof. Manuais e Mec._de vestuários","Prof. Manuais e Mec._de chapéus","Prof. Manuais e Mec._de calçado","Prof. Agric._Lavradores","Prof. Agric._Criadores","Outras ocupações_Criados e jornaleiros","Outras ocupações_Serviço doméstico","Sem profissão_Sem profissão","Outras ocupações_S./ Inf."
"36",9,"Alagoas",910,"Imperatriz","Total",29754,8297,17844,2460,1153,20499,8188,1067,29754,0,29691,63,1576,28178,221,7272,340,23,5,30,7,13,46,46,88,100,90,79,68,126,54,87,53,55,36,1469,1400,1172,1244,1226,4485,3348,3385,2622,2649,2725,1721,893,353,146,38,14,3,25,0,0,0,1,0,4,5,2,104,5750,23821,1,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,1,2,0,3,0,0,0,0,9,12,41,2,0,0,19,21,96,797,0,15,4,0,31,2,2,12,0,10,7980,0,0,506,20185,0
"37",9,"Alagoas",910,"Imperatriz","Total Livres",763,0,191,572,0,688,68,7,763,0,747,16,0,763,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,44,38,37,33,90,75,71,89,92,76,56,27,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,4,326,0
"38",9,"Alagoas",910,"Imperatriz","Total Livres",14260,4241,8751,700,568,9918,4035,307,14260,0,14234,26,1310,12950,150,3397,0,17,4,27,5,9,40,27,45,59,40,32,35,59,26,44,30,27,15,751,683,579,649,641,1943,1604,1439,1108,1216,1405,975,502,218,92,22,8,2,11,0,0,0,1,0,2,5,1,55,2877,11291,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0,0,1,2,0,3,0,0,0,0,4,12,41,2,0,0,18,17,96,0,0,15,4,0,31,2,2,12,0,10,6257,0,0,32,7695,0
"39",9,"Alagoas",910,"Imperatriz","Total Livres",677,0,153,524,0,607,59,11,677,0,666,11,0,677,0,0,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,31,20,18,89,86,86,70,103,84,41,12,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,43,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,41,274,0
"40",9,"Alagoas",910,"Imperatriz","Total Livres",14054,4056,8749,664,585,9286,4026,742,14054,0,14044,10,266,13788,71,3875,0,5,1,3,2,4,6,19,43,41,50,47,33,67,28,43,23,28,21,686,647,524,538,534,2363,1583,1789,1355,1238,1160,649,352,124,53,14,6,1,14,0,0,0,0,0,2,0,0,48,2776,11216,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,0,797,0,0,0,0,0,0,0,0,0,0,928,0,0,429,11890,0
"41",9,"Alagoas",910,"Imperatriz","Total Livres",1440,0,344,1096,0,1295,127,18,1440,0,1413,27,0,1440,0,0,340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,70,69,57,51,179,161,157,159,195,160,97,39,11,1,2,0,0,0,0,0,0,0,0,0,0,1,1,97,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,0,45,600,0
"42",9,"Alagoas",910,"Imperatriz","Total Livres",28314,8297,17500,1364,1153,19204,8061,1049,28314,0,28278,36,1576,26738,221,7272,0,22,5,30,7,13,46,46,88,100,90,79,68,126,54,87,53,55,36,1437,1330,1103,1187,1175,4306,3187,3228,2463,2454,2565,1624,854,342,145,36,14,3,25,0,0,0,1,0,4,5,1,103,5653,22507,1,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,1,2,0,3,0,0,0,0,9,12,41,2,0,0,19,21,96,797,0,15,4,0,31,2,2,12,0,10,7185,0,0,461,19585,0
"43",9,"Alagoas",901,"Maceió","Total",27703,10265,12180,4962,296,19428,6573,1702,27677,26,26587,1116,6951,20752,1296,3544,854,58,10,75,35,14,443,415,123,83,87,63,49,72,41,55,42,37,23,593,691,691,676,687,3295,2399,2947,2785,3018,3854,3015,1476,559,214,44,16,9,59,6,7,1,10,19,0,30,34,81,711,25356,117,137,7,18,5,4,14,24,1,1,4,0,270,13,0,0,1,0,0,3,11,0,17,1,0,13,24,0,0,1,5,4,0,0,214,0,4,0,0,0,8,1,0,7,22,8,5,12,16,2,5,3,66,222,355,844,338,208,179,101,1081,1164,13,109,427,1,234,125,0,191,7,139,1837,0,2616,5213,12144,0
"44",9,"Alagoas",901,"Maceió","Total Livres",2066,0,514,1552,0,1812,193,61,2066,0,1778,288,13,2053,0,0,428,2,0,4,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,27,38,55,38,48,245,183,223,173,206,364,297,120,36,4,2,1,0,6,0,0,1,0,3,0,1,3,3,25,1725,9,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,6,0,0,0,0,0,4,22,0,9,12,0,8,0,24,133,0,912,427,487,0
"45",9,"Alagoas",901,"Maceió","Total Livres",11665,5229,5481,807,148,7725,3455,485,11640,25,11271,394,4045,7620,670,1801,3,29,7,45,14,3,345,245,59,40,46,31,28,43,21,25,17,22,11,294,323,294,338,313,1391,1083,1110,1133,1177,1563,1179,702,251,111,16,10,2,32,6,7,0,7,13,0,19,20,33,354,10658,51,71,3,9,5,3,2,7,0,0,3,0,114,12,0,0,1,0,0,3,10,0,13,1,0,13,23,0,0,1,4,1,0,0,195,0,3,0,0,0,8,1,0,7,22,8,5,12,16,2,5,0,31,222,335,844,323,202,125,100,1006,0,13,105,405,1,225,113,0,179,7,115,1539,0,1114,284,4291,0
"46",9,"Alagoas",901,"Maceió","Total Livres",2212,0,630,1582,0,2049,127,36,2212,0,1965,247,10,2202,0,0,417,7,0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,41,46,49,45,49,224,193,264,190,349,425,226,76,25,3,3,0,0,4,0,0,0,0,1,0,3,0,3,29,1913,1,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,45,0,324,959,808,0
"47",9,"Alagoas",901,"Maceió","Total Livres",11760,5036,5555,1021,148,7842,2798,1120,11759,1,11573,187,2883,8877,626,1743,6,20,3,26,20,11,31,164,64,43,41,32,21,29,20,30,25,15,12,231,284,293,255,277,1435,940,1350,1289,1286,1502,1313,578,247,96,23,5,7,17,0,0,0,3,2,0,7,11,42,303,11060,56,49,4,6,0,1,11,16,1,0,1,0,156,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,3,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,12,0,0,0,54,1,75,1089,0,0,0,0,0,0,0,4,0,0,120,0,266,3543,6558,0
"48",9,"Alagoas",901,"Maceió","Total Livres",4278,0,1144,3134,0,3861,320,97,4278,0,3743,535,23,4255,0,0,845,9,0,4,1,0,67,6,0,0,0,0,0,0,0,0,0,0,0,68,84,104,83,97,469,376,487,363,555,789,523,196,61,7,5,1,0,10,0,0,1,0,4,0,4,3,6,54,3638,10,17,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,6,0,0,0,75,0,4,22,0,9,12,0,8,0,24,178,0,1236,1386,1295,0
"49",9,"Alagoas",901,"Maceió","Total Livres",23425,10265,11036,1828,296,15567,6253,1605,23399,26,22844,581,6928,16497,1296,3544,9,49,10,71,34,14,376,409,123,83,87,63,49,72,41,55,42,37,23,525,607,587,593,590,2826,2023,2460,2422,2463,3065,2492,1280,498,207,39,15,9,49,6,7,0,10,15,0,26,31,75,657,21718,107,120,7,15,5,4,13,23,1,0,4,0,270,13,0,0,1,0,0,3,11,0,17,1,0,13,24,0,0,1,5,4,0,0,214,0,4,0,0,0,8,1,0,7,22,8,5,12,16,2,5,3,66,222,347,844,323,202,179,101,1081,1089,13,105,405,1,225,113,0,183,7,115,1659,0,1380,3827,10849,0
"50",9,"Alagoas",911,"Muricy","Total",12339,2496,8208,1296,339,7169,4798,372,12339,0,12328,11,2039,10300,408,2959,193,17,3,52,2,1,44,32,16,17,16,19,26,20,28,40,39,39,42,119,190,176,204,361,2005,1555,1568,1618,1484,1218,845,472,135,48,21,13,5,0,0,0,0,0,0,0,0,1,0,34,12287,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,300,0,13,28,0,19,3,0,12,0,18,8957,0,0,681,2216,0
"51",9,"Alagoas",911,"Muricy","Total Livres",443,0,46,397,0,422,20,1,443,0,443,0,0,443,0,0,82,2,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,1,16,40,42,47,70,82,75,31,20,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,3,0,0,1,0,2,402,0,0,13,9,0
"52",9,"Alagoas",911,"Muricy","Total Livres",5788,1280,4021,289,198,3313,2375,100,5788,0,5780,8,1102,4686,209,1509,0,9,1,17,2,0,21,21,10,10,4,6,9,9,15,24,20,24,16,69,95,97,103,203,944,774,756,559,479,702,507,251,51,26,17,4,4,0,0,0,0,0,0,0,0,1,0,20,5756,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63,0,0,11,17,0,16,3,0,11,0,16,4332,0,0,180,1138,0
"53",9,"Alagoas",911,"Muricy","Total Livres",397,0,61,336,0,378,12,7,397,0,397,0,0,397,0,0,111,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,10,10,52,59,59,49,48,41,33,21,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,298,0,0,38,40,0
"54",9,"Alagoas",911,"Muricy","Total Livres",5711,1216,4080,274,141,3056,2391,264,5711,0,5708,3,937,4774,199,1450,0,6,2,18,0,1,14,11,6,7,12,13,17,11,13,16,19,15,26,40,88,73,90,132,969,680,706,940,875,400,274,180,80,17,4,7,1,0,0,0,0,0,0,0,0,0,0,14,5691,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,279,0,0,0,0,0,0,0,0,0,0,3925,0,0,450,1029,0
"55",9,"Alagoas",911,"Muricy","Total Livres",840,0,107,733,0,800,32,8,840,0,840,0,0,840,0,0,193,2,0,17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6,11,26,92,101,106,119,130,116,64,41,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,11,0,3,0,0,1,0,2,700,0,0,51,49,0
"56",9,"Alagoas",911,"Muricy","Total Livres",11499,2496,8101,563,339,6369,4766,364,11499,0,11488,11,2039,9460,408,2959,0,15,3,35,2,1,35,32,16,17,16,19,26,20,28,40,39,39,42,109,183,170,193,335,1913,1454,1462,1499,1354,1102,781,431,131,43,21,11,5,0,0,0,0,0,0,0,0,1,0,34,11447,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,279,0,11,17,0,16,3,0,11,0,16,8257,0,0,630,2167,0
"57",9,"Alagoas",914,"Palmeira dos Índias","Total",17022,3844,9825,2901,452,12364,4095,563,17022,0,16890,132,1545,15477,508,2403,1036,28,3,34,15,11,36,105,47,55,57,51,29,54,35,36,30,36,4,474,723,668,700,686,2256,1691,1905,1691,1766,1812,1279,568,208,115,31,6,5,4,0,0,0,1,1,1,16,0,29,852,15945,15,29,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,0,0,6,0,0,0,3,11,2,26,1,0,0,11,3,87,1226,0,24,16,0,2,0,0,21,0,23,110,0,5310,1558,8578,0
"58",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",1612,0,437,1175,0,1481,114,17,1612,0,1546,66,0,1612,0,0,547,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,30,15,19,19,284,263,222,205,191,167,148,25,11,3,1,0,0,0,0,0,0,0,0,0,2,0,0,78,1465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1152,14,443,0
"59",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",6764,1880,4422,251,211,4635,1935,194,6764,0,6749,15,1083,5681,295,1203,2,19,3,20,5,8,27,64,30,30,33,34,14,20,21,15,13,15,4,225,351,313,291,305,997,503,664,589,621,689,533,252,105,69,20,2,3,3,0,0,0,1,1,1,5,0,17,404,6294,11,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,0,0,6,0,0,0,0,9,2,25,1,0,0,6,3,87,0,0,24,15,0,2,0,0,19,0,22,108,0,2793,33,3605,0
"60",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",1799,0,503,1296,0,1701,79,19,1799,0,1759,40,1,1798,0,0,484,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,18,29,18,268,216,229,221,225,232,181,120,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1738,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,443,615,0
"61",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",6847,1964,4463,179,241,4547,1967,333,6847,0,6836,11,461,6386,213,1200,3,9,0,13,9,3,7,41,17,25,24,17,15,34,14,21,17,21,0,230,322,322,361,344,707,709,790,676,729,724,417,171,83,41,10,3,2,1,0,0,0,0,0,0,9,0,12,350,6448,4,12,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,0,0,1226,0,0,0,0,0,0,0,2,0,0,2,0,624,1068,3915,0
"62",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",3411,0,940,2471,0,3182,193,36,3411,0,3305,106,1,3410,0,0,1031,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,50,33,48,37,552,479,451,426,416,399,329,145,20,5,1,1,0,0,0,0,0,0,0,0,2,0,0,98,3203,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1893,457,1058,0
"63",9,"Alagoas",914,"Palmeira dos Índias","Total Livres",13611,3844,8885,430,452,9182,3902,527,13611,0,13585,26,1544,12067,508,2403,5,28,3,33,14,11,34,105,47,55,57,51,29,54,35,36,30,36,4,455,673,635,652,649,1704,1212,1454,1265,1350,1413,950,423,188,110,30,5,5,4,0,0,0,1,1,1,14,0,29,754,12742,15,27,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,0,0,6,0,0,0,3,11,2,25,1,0,0,11,3,87,1226,0,24,15,0,2,0,0,21,0,22,110,0,3417,1101,7520,0
"64",9,"Alagoas",919,"Pão D'Assucar","Total",9010,1499,6788,678,45,6240,2363,407,9010,0,8994,16,1582,7428,452,1929,120,4,0,8,1,0,20,20,44,30,28,29,23,23,15,16,12,10,5,202,288,255,319,338,1393,1108,1024,852,782,977,631,386,150,44,14,6,5,1,0,0,0,0,0,5,16,0,3,263,8493,174,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,0,5,5,26,0,17,37,17,14,233,551,0,63,88,0,20,18,0,60,26,52,1224,20,769,1688,4065,2
"65",9,"Alagoas",919,"Pão D'Assucar","Total Livres",175,0,45,130,0,170,4,1,175,0,175,0,0,175,0,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,7,8,34,29,22,18,17,12,9,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,14,0,106,24,27,0
"66",9,"Alagoas",919,"Pão D'Assucar","Total Livres",4130,733,3176,204,17,2841,1156,133,4130,0,4119,11,945,3185,263,957,0,2,0,6,1,0,18,19,22,12,16,15,5,7,9,10,7,7,3,92,124,118,145,168,682,538,431,366,340,451,285,169,78,20,5,2,3,0,0,0,0,0,0,4,7,0,2,107,3913,70,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,0,5,5,26,0,17,37,10,14,197,0,0,63,87,0,19,18,0,58,26,52,975,20,468,141,1882,0
"67",9,"Alagoas",919,"Pão D'Assucar","Total Livres",234,0,86,148,0,222,8,4,234,0,231,3,2,232,0,0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,3,32,25,27,32,22,32,33,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,212,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,29,154,28,0
"68",9,"Alagoas",919,"Pão D'Assucar","Total Livres",4471,766,3481,196,28,3007,1195,269,4471,0,4469,2,635,3836,189,972,0,2,0,2,0,0,0,1,22,18,12,14,18,16,6,6,5,3,2,104,157,133,162,159,645,516,544,436,403,482,304,201,65,22,9,4,2,1,0,0,0,0,0,1,8,0,1,123,4219,95,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,36,534,0,0,0,0,0,0,0,0,0,0,229,0,166,1369,2128,2
"69",9,"Alagoas",919,"Pão D'Assucar","Total Livres",409,0,131,278,0,392,12,5,409,0,406,3,2,407,0,0,120,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,12,11,66,54,49,50,39,44,42,16,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,33,361,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,1,0,0,2,0,0,20,0,135,178,55,0
"70",9,"Alagoas",919,"Pão D'Assucar","Total Livres",8601,1499,6657,400,45,5848,2351,402,8601,0,8588,13,1580,7021,452,1929,0,4,0,8,1,0,18,20,44,30,28,29,23,23,15,16,12,10,5,196,281,251,307,327,1327,1054,975,802,743,933,589,370,143,42,14,6,5,1,0,0,0,0,0,5,15,0,3,230,8132,165,38,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,0,5,5,26,0,17,37,17,14,233,534,0,63,87,0,19,18,0,58,26,52,1204,20,634,1510,4010,2
